,Date,Time,Round,Day,Team,Venue,Result,GF,GA,Opponent,xG,xGA,Attendance,Captain,Formation,Referee,Standard | Gls,Standard | Sh,Standard | SoT,Standard | SoT%,Standard | G/Sh,Standard | G/SoT,Standard | Dist,Standard | FK,Standard | PK,Standard | PKatt,Expected | xG,Expected | npxG,Expected | npxG/Sh,Expected | G-xG,Expected | np:G-xG,Performance | SoTA,Performance | GA,Performance | Saves,Performance | Save%,Performance | CS,Performance | PSxG,Performance | PSxG+/-,Penalty Kicks | PKatt,Penalty Kicks | PKA,Penalty Kicks | PKsv,Penalty Kicks | PKm,Launched | Cmp,Launched | Att,Launched | Cmp%,Passes | Att,Passes | Thr,Passes | Launch%,Passes | AvgLen,Goal Kicks | Att,Goal Kicks | Launch%,Goal Kicks | AvgLen,Crosses | Opp,Crosses | Stp,Crosses | Stp%,Sweeper | #OPA,Sweeper | AvgDist,Total | Cmp,Total | Att,Total | Cmp%,Total | TotDist,Total | PrgDist,Short | Cmp,Short | Att,Short | Cmp%,Medium | Cmp,Medium | Att,Medium | Cmp%,Long | Cmp,Long | Att,Long | Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,Prog,Att,Pass Types | Live,Pass Types | Dead,Pass Types | FK,Pass Types | TB,Pass Types | Sw,Pass Types | Crs,Pass Types | TI,Pass Types | CK,Corner Kicks | In,Corner Kicks | Out,Corner Kicks | Str,Outcomes | Cmp,Outcomes | Off,Outcomes | Blocks,SCA Types | SCA,SCA Types | PassLive,SCA Types | PassDead,SCA Types | Drib,SCA Types | Sh,SCA Types | Fld,SCA Types | Def,GCA Types | GCA,GCA Types | PassLive,GCA Types | PassDead,GCA Types | Drib,GCA Types | Sh,GCA Types | Fld,GCA Types | Def,Tackles | Tkl,Tackles | TklW,Tackles | Def 3rd,Tackles | Mid 3rd,Tackles | Att 3rd,Vs Dribbles | Tkl,Vs Dribbles | Att,Vs Dribbles | Tkl%,Vs Dribbles | Past,Blocks | Blocks,Blocks | Sh,Blocks | Pass,Int,Tkl+Int,Clr,Err,Touches | Touches,Touches | Def Pen,Touches | Def 3rd,Touches | Mid 3rd,Touches | Att 3rd,Touches | Att Pen,Touches | Live,Dribbles | Succ,Dribbles | Att,Dribbles | Succ%,Dribbles | Mis,Dribbles | Dis,Receiving | Rec,Receiving | Prog,Performance | CrdY,Performance | CrdR,Performance | 2CrdY,Performance | Fls,Performance | Fld,Performance | Off,Performance | Crs,Performance | Int,Performance | TklW,Performance | PKwon,Performance | PKcon,Performance | OG,Performance | Recov,Aerial Duels | Won,Aerial Duels | Lost,Aerial Duels | Won%,Poss
20,2022-01-22,15:00:00,23,Sat,Leeds United,Home,L,0,1,Newcastle Utd,1.3,1.0,36405,Luke Ayling,4-2-3-1,Chris Kavanagh,0,13,4,30.8,0.0,0.0,16.1,0,0,0,1.3,1.3,0.1,-1.3,-1.3,3,1,2,66.7,0,1.3,0.3,0,0,0,0,1,6,16.7,30,5,16.7,23.5,5,20.0,31.4,11,0,0.0,1,17.0,409,528,77.5,6878,2468,207,243,85.2,157,184,85.3,35,77,45.5,0,0.8,0.6,6,36,12,2,40,528,482,46,9,3,3,22,24,6,3,2,0,409,0,8,20,15,0,2,3,0,0,0,0,0,0,0,0,0,21,13,13,6,2,11,20,55.0,9,14,8,6,7,28,20,0,636,73,205,246,193,35,636,13,25,52.0,15,6,403,39,4,0,0,9,8,0,22,7,13,0,0,0,66,14,30,31.8,62
21,2022-02-09,20:00:00,24,Wed,Leeds United,Away,D,3,3,Aston Villa,1.8,2.1,41927,Luke Ayling,4-2-3-1,Jarred Gillett,3,16,7,43.8,0.19,0.43,13.9,0,0,0,1.8,1.8,0.12,1.2,1.2,4,3,1,25.0,0,2.3,-0.7,0,0,0,0,2,6,33.3,20,8,25.0,27.8,7,14.3,26.1,12,1,8.3,0,6.5,410,513,79.9,7462,2453,163,188,86.7,204,235,86.8,35,60,58.3,1,0.9,0.5,11,27,10,1,35,513,456,55,12,0,5,26,21,11,3,6,0,410,2,10,28,17,5,2,2,1,1,4,3,0,0,1,0,0,3,2,1,2,0,2,11,18.2,9,10,2,8,10,13,13,0,605,51,177,304,133,21,605,4,20,20.0,12,6,403,35,3,0,0,9,11,2,26,10,2,0,0,0,46,6,15,28.6,60
22,2022-02-12,15:00:00,25,Sat,Leeds United,Away,L,0,3,Everton,0.4,2.7,39150,Luke Ayling,3-3-3-1,Graham Scott,0,7,0,0.0,0.0,0.0,24.1,0,0,0,0.4,0.4,0.05,-0.4,-0.4,10,3,7,70.0,0,3.1,0.1,0,0,0,0,2,5,40.0,33,15,15.2,27.7,7,0.0,21.3,4,0,0.0,1,17.7,421,528,79.7,7174,2536,185,211,87.7,179,208,86.1,40,63,63.5,0,0.3,0.2,6,27,5,1,32,528,471,57,9,1,5,12,34,3,1,0,0,421,0,19,16,12,0,2,0,0,2,0,0,0,0,0,0,0,29,16,15,9,5,13,20,65.0,7,12,7,5,13,42,19,0,677,74,276,288,121,11,677,10,28,35.7,32,4,412,30,1,0,0,9,8,0,12,13,16,0,0,0,56,14,17,45.2,58
23,2022-02-20,14:00:00,26,Sun,Leeds United,Home,L,2,4,Manchester Utd,1.6,2.5,36715,Luke Ayling,4-2-3-1,Paul Tierney,2,16,6,37.5,0.13,0.33,19.3,0,0,0,1.6,1.6,0.1,0.4,0.4,9,4,5,55.6,0,2.0,-2.0,0,0,0,0,2,11,18.2,33,9,33.3,29.3,4,0.0,17.0,9,0,0.0,0,0.0,345,446,77.4,5780,2310,161,180,89.4,154,187,82.4,24,56,42.9,2,1.4,0.8,14,27,6,2,30,446,395,47,21,1,4,10,14,3,0,2,0,345,4,9,30,25,1,2,0,1,1,3,2,0,1,0,0,0,24,12,10,9,5,10,25,40.0,15,12,4,8,17,41,16,1,566,65,224,237,116,17,566,8,19,42.1,22,8,342,29,6,0,0,13,18,4,10,17,12,0,0,0,71,4,7,36.4,54
24,2022-02-23,19:45:00,19,Wed,Leeds United,Away,L,0,6,Liverpool,0.2,5.4,53018,Luke Ayling,4-1-4-1,Michael Oliver,0,3,2,66.7,0.0,0.0,21.1,0,0,0,0.2,0.2,0.07,-0.2,-0.2,14,6,8,71.4,0,4.6,-1.4,2,2,0,0,5,22,22.7,36,12,41.7,35.3,10,70.0,49.6,10,0,0.0,1,24.0,302,413,73.1,5276,1857,138,153,90.2,130,167,77.8,28,73,38.4,0,0.2,0.2,2,14,2,0,17,413,374,33,6,1,4,6,11,0,0,0,0,302,6,3,6,3,0,2,0,0,1,0,0,0,0,0,0,0,21,10,12,8,1,12,32,37.5,20,16,3,13,15,36,9,0,512,99,268,199,51,4,512,11,12,91.7,18,7,299,16,3,0,0,11,5,6,6,15,10,0,2,0,67,1,9,10.0,37
25,2022-02-26,12:30:00,27,Sat,Leeds United,Home,L,0,4,Tottenham,1.9,2.3,36599,Luke Ayling,4-1-4-1,Craig Pawson,0,19,2,10.5,0.0,0.0,18.0,1,0,0,1.9,1.9,0.1,-1.9,-1.9,10,4,6,60.0,0,2.4,-1.6,0,0,0,0,0,0,0.0,16,8,0.0,21.8,2,0.0,20.5,8,1,12.5,0,7.5,411,495,83.0,7083,2190,175,201,87.1,189,216,87.5,32,47,68.1,0,1.2,1.1,12,43,9,1,33,495,459,36,13,2,2,25,13,3,1,2,0,411,0,9,32,21,4,1,2,4,0,0,0,0,0,0,0,0,17,6,6,7,4,9,22,40.9,13,14,3,11,9,26,6,0,582,35,121,265,199,39,582,5,9,55.6,14,6,409,33,4,0,0,16,11,0,25,9,6,0,0,0,41,5,4,55.6,50
26,2022-03-05,12:30:00,28,Sat,Leeds United,Away,L,0,1,Leicester City,2.0,0.5,32236,Luke Ayling,4-2-3-1,David Coote,0,19,4,21.1,0.0,0.0,13.3,0,0,0,2.0,2.0,0.11,-2.0,-2.0,4,1,3,75.0,0,0.4,-0.6,0,0,0,0,3,3,100.0,35,13,8.6,23.1,1,0.0,7.0,11,1,9.1,2,17.7,397,504,78.8,7185,2671,175,196,89.3,160,191,83.8,48,83,57.8,0,1.5,1.4,15,47,13,3,44,504,447,57,11,3,6,26,32,10,2,6,1,397,0,16,32,25,3,0,4,0,0,0,0,0,0,0,0,0,21,8,12,5,4,14,29,48.3,15,18,3,15,7,28,23,0,637,67,219,256,168,30,637,12,26,46.2,18,9,393,43,2,0,0,12,9,0,26,7,8,0,0,0,56,11,19,36.7,49
27,2022-03-10,19:45:00,20,Thu,Leeds United,Home,L,0,3,Aston Villa,0.2,1.3,36400,Luke Ayling,4-2-3-1,Simon Hooper,0,4,1,25.0,0.0,0.0,22.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2,9,3,6,66.7,0,2.6,-0.4,0,0,0,0,0,1,0.0,15,4,6.7,20.3,5,0.0,16.4,12,0,0.0,2,19.7,352,463,76.0,6037,2267,182,210,86.7,125,157,79.6,38,73,52.1,0,0.2,0.2,3,29,4,0,28,463,412,48,16,0,11,17,20,3,1,1,1,352,3,11,8,7,0,1,0,0,0,0,0,0,0,0,0,0,25,18,11,13,1,11,29,37.9,18,10,4,6,6,31,14,0,559,56,186,274,109,12,559,15,26,57.7,18,4,349,28,5,0,0,17,11,3,17,6,18,0,0,0,54,6,9,40.0,51
28,2022-03-13,14:00:00,29,Sun,Leeds United,Home,W,2,1,Norwich City,2.4,1.4,36321,Luke Ayling,4-2-3-1,Stuart Attwell,2,13,7,53.8,0.15,0.29,14.4,1,0,0,2.4,2.4,0.21,-0.4,-0.4,4,1,3,75.0,0,0.8,-0.2,0,0,0,0,6,16,37.5,25,4,48.0,38.7,5,80.0,52.8,8,0,0.0,2,26.5,350,475,73.7,5933,2529,168,197,85.3,126,166,75.9,39,73,53.4,2,2.2,2.4,11,29,12,2,39,475,423,50,10,7,1,21,27,6,3,1,0,350,2,12,19,11,2,3,1,1,1,2,1,0,1,0,0,0,28,17,13,13,2,18,35,51.4,17,21,4,17,14,42,14,0,609,65,217,237,162,32,609,9,16,56.3,27,5,341,39,3,0,0,18,8,2,21,14,17,0,0,0,79,14,17,45.2,52
29,2022-03-18,20:00:00,30,Fri,Leeds United,Away,W,3,2,Wolves,2.2,1.1,31842,Luke Ayling,4-2-3-1,Kevin Friend,3,15,5,33.3,0.2,0.6,13.8,1,0,0,2.2,2.2,0.17,0.8,0.8,8,2,6,75.0,0,2.0,0.6,0,0,0,0,2,11,18.2,23,4,39.1,35.1,5,40.0,37.6,10,0,0.0,5,26.8,385,491,78.4,6819,2319,171,195,87.7,170,197,86.3,36,73,49.3,1,1.5,1.3,9,33,8,0,30,491,442,46,13,7,4,16,20,5,3,1,0,385,3,13,23,14,0,2,5,1,1,4,0,0,1,2,0,1,26,17,12,10,4,17,31,54.8,14,10,2,8,7,33,15,0,599,48,203,293,109,25,599,9,16,56.3,13,8,377,28,5,0,0,14,13,3,16,7,17,0,0,0,64,14,10,58.3,52
30,2022-04-02,15:00:00,31,Sat,Leeds United,Home,D,1,1,Southampton,1.4,1.5,36580,Liam Cooper,4-2-3-1,Anthony Taylor,1,12,3,25.0,0.08,0.33,17.8,0,0,0,1.4,1.4,0.12,-0.4,-0.4,5,1,4,80.0,0,1.2,0.2,0,0,0,0,3,10,30.0,31,7,19.4,28.5,4,100.0,55.5,18,2,11.1,1,7.8,361,510,70.8,6182,2825,167,218,76.6,139,180,77.2,40,75,53.3,0,0.9,0.6,8,26,16,1,50,510,471,39,7,0,3,11,22,4,3,0,0,361,0,12,18,14,1,1,1,0,1,0,0,0,0,0,0,0,19,11,8,10,1,13,27,48.1,14,15,4,11,10,29,35,0,662,78,235,288,146,35,662,4,8,50.0,25,5,356,49,1,0,0,14,7,0,11,10,11,0,0,0,77,31,18,63.3,56
31,2022-04-09,15:00:00,32,Sat,Leeds United,Away,W,3,0,Watford,0.7,1.1,20957,Liam Cooper,4-2-3-1,Andre Marriner,3,10,5,50.0,0.3,0.6,17.9,0,0,0,0.7,0.7,0.07,2.3,2.3,1,0,1,100.0,1,1.0,1.0,0,0,0,0,5,14,35.7,20,1,35.0,31.6,7,100.0,56.7,12,0,0.0,2,11.4,290,454,63.9,4746,2148,149,189,78.8,96,145,66.2,30,79,38.0,2,0.5,0.2,7,20,3,1,22,454,401,52,11,1,0,14,26,7,2,3,1,290,1,13,13,7,2,2,0,0,2,3,2,0,1,0,0,0,46,27,27,13,6,32,59,54.2,27,12,0,12,18,64,18,0,604,38,237,262,117,9,604,12,21,57.1,22,12,284,21,0,0,0,12,8,1,14,18,27,0,0,0,98,22,25,46.8,51
32,2022-04-25,20:00:00,34,Mon,Leeds United,Away,D,0,0,Crystal Palace,0.6,2.1,25357,Liam Cooper,4-2-3-1,Darren England,0,9,2,22.2,0.0,0.0,17.4,0,0,0,0.6,0.6,0.07,-0.6,-0.6,7,0,7,100.0,1,1.0,1.0,0,0,0,0,2,9,22.2,29,16,27.6,29.3,8,12.5,23.8,19,1,5.3,0,7.8,308,444,69.4,5146,2191,140,173,80.9,122,157,77.7,30,79,38.0,0,0.5,0.3,8,23,4,0,31,444,393,50,13,1,1,10,25,3,0,3,0,308,1,13,17,13,2,1,1,0,0,0,0,0,0,0,0,0,29,17,15,11,3,15,39,38.5,24,12,4,8,12,41,25,0,560,75,246,221,100,10,560,8,15,53.3,20,6,300,31,2,0,0,13,12,1,10,12,17,0,0,0,65,19,26,42.2,47
33,2022-04-30,17:30:00,35,Sat,Leeds United,Home,L,0,4,Manchester City,1.3,2.5,35771,Luke Ayling,5-4-1,Paul Tierney,0,7,1,14.3,0.0,0.0,12.2,0,0,0,1.3,1.3,0.21,-1.3,-1.3,6,4,2,33.3,0,2.2,-1.8,0,0,0,0,2,5,40.0,27,5,18.5,24.0,6,0.0,11.8,12,0,0.0,0,0.0,363,471,77.1,6145,2125,170,194,87.6,156,184,84.8,28,62,45.2,0,1.2,0.7,4,20,8,1,26,471,424,44,4,2,5,16,26,3,2,0,0,363,3,9,13,8,0,1,2,0,2,0,0,0,0,0,0,0,29,13,16,10,3,18,41,43.9,23,17,7,10,3,32,13,0,575,99,301,198,82,24,575,5,8,62.5,11,6,356,24,1,0,0,13,3,3,16,3,13,0,0,0,55,9,12,42.9,42
34,2022-05-08,14:00:00,36,Sun,Leeds United,Away,L,1,2,Arsenal,0.5,2.5,60108,Luke Ayling,4-2-3-1,Chris Kavanagh,1,3,2,66.7,0.33,0.5,11.0,0,0,0,0.5,0.5,0.16,0.5,0.5,9,2,7,77.8,0,2.1,0.1,0,0,0,0,3,16,18.8,23,7,43.5,34.1,13,46.2,37.3,22,1,4.5,0,5.7,302,389,77.6,5213,1867,149,160,93.1,112,139,80.6,32,69,46.4,1,0.5,0.3,2,7,1,0,9,389,347,42,14,0,6,8,10,2,2,0,0,302,0,6,7,4,2,0,0,0,1,2,1,1,0,0,0,0,24,15,18,4,2,12,27,44.4,15,10,2,8,2,26,25,1,481,103,285,170,30,7,481,2,11,18.2,6,7,297,9,2,1,0,15,12,0,8,2,15,0,0,0,44,8,7,53.3,36
35,2022-05-11,19:30:00,33,Wed,Leeds United,Home,L,0,3,Chelsea,0.4,1.6,36549,Liam Cooper,5-4-1,Anthony Taylor,0,5,0,0.0,0.0,0.0,19.3,0,0,0,0.4,0.4,0.08,-0.4,-0.4,3,3,0,0.0,0,1.0,-2.0,0,0,0,0,5,22,22.7,34,8,41.2,33.1,10,80.0,51.9,16,0,0.0,2,21.5,325,412,78.9,5259,1843,157,180,87.2,128,150,85.3,24,57,42.1,0,0.4,0.3,3,10,3,3,15,412,363,49,17,3,3,8,17,1,0,0,0,325,0,4,10,5,2,0,1,1,1,0,0,0,0,0,0,0,16,10,9,7,0,7,22,31.8,15,8,3,5,10,26,18,1,511,81,230,231,52,7,511,4,10,40.0,19,11,320,14,1,1,0,10,13,0,8,10,10,0,0,0,44,10,12,45.5,33
36,2022-05-15,14:00:00,37,Sun,Leeds United,Home,D,1,1,Brighton,1.9,2.4,36638,Liam Cooper,4-2-3-1,Mike Dean,1,19,4,21.1,0.05,0.25,15.1,1,0,0,1.9,1.9,0.1,-0.9,-0.9,6,1,5,83.3,0,0.8,-0.2,0,0,0,0,8,31,25.8,36,7,63.9,43.3,10,80.0,56.4,8,0,0.0,0,12.0,308,449,68.6,5386,2389,129,160,80.6,112,150,74.7,36,82,43.9,1,1.6,1.2,15,24,11,5,25,449,396,52,8,0,1,23,24,8,7,0,0,308,1,17,35,28,2,1,0,2,2,2,1,0,1,0,0,0,13,7,5,5,3,3,14,21.4,11,13,2,11,11,24,7,0,546,56,203,199,149,28,546,6,8,75.0,14,11,301,24,3,0,0,16,7,1,23,11,7,0,0,0,71,13,22,37.1,50
37,2022-05-22,16:00:00,38,Sun,Leeds United,Away,W,2,1,Brentford,1.4,1.2,16957,Liam Cooper,4-4-1-1,Paul Tierney,2,13,5,38.5,0.08,0.2,24.7,0,1,1,1.4,0.6,0.05,0.6,0.4,5,1,4,80.0,0,0.9,-0.1,0,0,0,0,5,21,23.8,24,5,54.2,36.9,11,72.7,52.5,12,0,0.0,4,25.0,347,479,72.4,5754,2280,158,189,83.6,140,178,78.7,28,74,37.8,0,0.4,0.5,6,32,6,0,34,479,432,45,10,4,3,14,20,2,1,1,0,347,2,5,23,16,1,1,1,3,1,3,0,0,0,1,1,1,10,6,1,7,2,3,10,30.0,7,8,1,7,14,24,8,1,566,47,145,289,134,20,565,8,14,57.1,13,6,344,34,1,0,0,13,9,2,14,14,6,1,0,0,65,16,28,36.4,51
0,2021-08-14,15:00:00,1,Sat,Burnley,Home,L,1,2,Brighton,1.4,1.4,16910,Ben Mee,4-4-2,David Coote,1,14,3,21.4,0.07,0.33,16.2,1,0,0,1.4,1.4,0.1,-0.4,-0.4,6,2,4,66.7,0,1.1,-0.9,0,0,0,0,4,8,50.0,17,7,35.3,36.5,4,50.0,43.0,12,1,8.3,2,15.0,213,327,65.1,3912,1881,107,137,78.1,69,90,76.7,31,79,39.2,1,1.0,0.7,9,22,6,3,21,327,282,44,6,2,1,36,24,7,7,0,0,213,1,10,23,19,2,0,1,1,0,2,0,2,0,0,0,0,16,12,7,7,2,4,7,57.1,3,9,4,5,10,26,14,0,426,41,134,153,144,12,426,12,18,66.7,10,10,205,20,2,0,0,10,7,1,36,10,12,0,0,0,50,26,20,56.5,37
1,2021-08-21,12:30:00,2,Sat,Burnley,Away,L,0,2,Liverpool,1.0,2.8,52591,Ben Mee,4-4-2,Mike Dean,0,9,3,33.3,0.0,0.0,15.3,0,0,0,1.0,1.0,0.12,-1.0,-1.0,8,2,6,75.0,0,1.5,-0.5,0,0,0,0,12,31,38.7,22,1,81.8,55.8,13,100.0,68.3,20,2,10.0,3,16.0,202,317,63.7,4352,2014,81,102,79.4,68,98,69.4,45,91,49.5,0,1.0,0.5,8,23,6,3,12,317,254,56,9,0,3,19,27,4,4,0,0,202,7,7,18,9,3,0,2,1,3,0,0,0,0,0,0,0,18,9,8,7,3,8,12,66.7,4,13,8,5,11,29,23,0,426,66,138,168,125,15,426,9,14,64.3,16,9,201,12,0,0,0,12,6,7,19,11,9,0,0,0,38,24,24,50.0,35
2,2021-08-29,14:00:00,3,Sun,Burnley,Home,D,1,1,Leeds United,1.1,1.6,20000,Ben Mee,4-4-2,Michael Oliver,1,12,3,25.0,0.08,0.33,16.5,0,0,0,1.1,1.1,0.11,-0.1,-0.1,2,1,1,50.0,0,1.0,0.0,0,0,0,0,14,30,46.7,24,1,87.5,53.9,9,100.0,64.6,17,1,5.9,2,15.8,214,332,64.5,4259,2239,96,117,82.1,74,112,66.1,37,83,44.6,1,1.2,0.4,10,25,3,1,20,332,285,45,11,1,0,20,18,5,5,0,0,214,2,10,19,9,2,2,6,0,0,1,0,0,0,1,0,0,23,16,12,9,2,10,17,58.8,7,13,5,8,8,31,30,0,445,60,158,174,119,16,445,8,13,61.5,16,12,210,19,4,0,0,13,9,2,20,8,16,0,0,0,68,32,18,64.0,36
3,2021-09-13,20:00:00,4,Mon,Burnley,Away,L,1,3,Everton,1.3,1.4,30000,Ben Mee,4-4-2,Martin Atkinson,1,11,6,54.5,0.09,0.17,16.8,0,0,0,1.3,1.3,0.12,-0.3,-0.3,6,3,3,50.0,0,2.0,-1.0,0,0,0,0,6,13,46.2,16,5,62.5,46.4,5,60.0,55.0,9,0,0.0,0,0.0,299,440,68.0,5788,2220,128,164,78.0,122,150,81.3,44,94,46.8,1,1.3,1.2,10,23,9,5,23,440,390,48,5,0,5,21,28,6,6,0,0,299,2,15,19,15,1,1,1,1,0,2,1,0,0,0,1,0,10,7,5,4,1,5,11,45.5,6,11,4,7,19,29,13,0,540,39,160,266,119,13,540,9,11,81.8,12,8,296,23,1,0,0,6,3,2,21,19,7,0,0,0,59,22,26,45.8,48
4,2021-09-18,15:00:00,5,Sat,Burnley,Home,L,0,1,Arsenal,1.3,1.0,20000,Ben Mee,4-4-2,Anthony Taylor,0,18,3,16.7,0.0,0.0,15.4,0,0,0,1.3,1.3,0.07,-1.3,-1.3,3,1,2,66.7,0,0.6,-0.4,0,0,0,0,12,17,70.6,25,10,52.0,38.6,5,80.0,57.4,8,0,0.0,5,20.7,326,472,69.1,6517,2688,137,163,84.0,129,166,77.7,54,106,50.9,0,0.8,1.1,11,31,12,7,27,472,421,47,10,1,3,41,22,8,5,0,0,326,4,12,32,25,2,0,3,2,0,0,0,0,0,0,0,0,14,6,6,5,3,8,13,61.5,5,13,6,7,15,29,15,0,571,38,135,253,185,32,571,3,6,50.0,11,15,324,27,2,0,0,9,8,4,41,15,6,0,0,0,56,29,23,55.8,46
5,2021-09-25,15:00:00,6,Sat,Burnley,Away,D,2,2,Leicester City,0.5,2.6,31650,Ben Mee,4-4-2,Chris Kavanagh,1,9,3,33.3,0.11,0.33,22.7,1,0,0,0.5,0.5,0.05,0.5,0.5,4,2,2,50.0,0,0.9,-1.1,0,0,0,0,7,24,29.2,14,1,85.7,53.1,13,92.3,63.5,15,2,13.3,0,9.0,213,321,66.4,4176,2010,103,123,83.7,70,87,80.5,32,87,36.8,1,0.4,0.5,6,19,11,2,18,321,271,46,9,0,2,12,18,3,3,0,0,213,4,6,13,10,1,0,0,1,1,2,2,0,0,0,0,0,13,5,6,5,2,3,13,23.1,10,17,12,5,11,24,31,0,445,81,160,184,110,19,445,6,15,40.0,16,8,210,18,4,0,0,8,10,4,12,11,5,0,0,0,54,18,20,47.4,34
6,2021-10-02,15:00:00,7,Sat,Burnley,Home,D,0,0,Norwich City,1.2,0.5,17427,James Tarkowski,4-4-2,Kevin Friend,0,14,4,28.6,0.0,0.0,16.6,1,0,0,1.2,1.2,0.08,-1.2,-1.2,2,0,2,100.0,1,0.6,0.6,0,0,0,0,4,10,40.0,26,12,26.9,32.4,4,75.0,54.8,15,2,13.3,4,19.3,378,517,73.1,6890,2723,191,215,88.8,120,163,73.6,57,109,52.3,0,1.1,1.3,11,37,13,5,26,517,472,43,3,1,8,45,26,9,7,0,1,378,2,15,27,23,1,0,0,2,1,0,0,0,0,0,0,0,13,7,3,6,4,10,22,45.5,12,9,5,4,8,21,17,1,610,54,135,256,228,29,610,14,22,63.6,15,8,374,26,5,0,0,13,3,2,45,8,7,0,0,0,64,27,15,64.3,56
7,2021-10-16,15:00:00,8,Sat,Burnley,Away,L,0,2,Manchester City,0.8,2.2,52711,James Tarkowski,4-4-2,Martin Atkinson,0,7,2,28.6,0.0,0.0,14.5,0,0,0,0.8,0.8,0.12,-0.8,-0.8,6,2,4,66.7,0,1.8,-0.2,0,0,0,0,9,27,33.3,26,3,80.8,49.2,8,75.0,55.0,15,0,0.0,1,10.8,248,351,70.7,4822,2186,113,140,80.7,76,93,81.7,42,87,48.3,0,0.7,0.6,5,23,3,1,22,351,309,39,11,1,10,12,15,2,2,0,0,248,3,5,8,6,1,0,1,0,0,0,0,0,0,0,0,0,17,13,11,3,3,9,18,50.0,9,10,4,6,10,27,23,2,453,71,152,206,99,14,453,5,12,41.7,12,4,246,21,0,0,0,5,10,3,12,10,13,0,0,0,50,15,11,57.7,30
8,2021-10-23,15:00:00,9,Sat,Burnley,Away,D,2,2,Southampton,0.8,1.9,29145,James Tarkowski,4-4-2,Chris Kavanagh,2,9,5,55.6,0.22,0.4,20.9,0,0,0,0.8,0.8,0.09,1.2,1.2,4,2,2,50.0,0,0.9,-1.1,0,0,0,0,12,26,46.2,19,4,84.2,52.7,11,90.9,64.5,23,4,17.4,0,4.8,199,331,60.1,3774,2175,99,135,73.3,54,91,59.3,34,79,43.0,2,0.7,0.4,8,23,5,1,15,331,280,50,10,0,1,18,24,2,2,0,0,199,1,4,15,13,1,0,0,1,0,4,4,0,0,0,0,0,12,6,4,7,1,8,16,50.0,8,18,5,13,15,27,19,0,449,54,147,164,142,12,449,6,9,66.7,18,8,195,15,3,0,0,11,10,1,18,15,6,0,0,0,52,29,14,67.4,39
9,2021-10-30,15:00:00,10,Sat,Burnley,Home,W,3,1,Brentford,2.5,0.9,18821,Ben Mee,4-4-2,Jonathan Moss,3,15,5,33.3,0.2,0.6,16.6,1,0,0,2.5,2.5,0.2,0.5,0.5,4,1,3,75.0,0,0.8,-0.2,0,0,0,0,10,23,43.5,29,5,69.0,46.3,3,100.0,68.3,19,4,21.1,1,13.1,273,401,68.1,4865,2250,138,164,84.1,88,123,71.5,37,84,44.0,2,1.8,0.9,8,27,6,3,25,401,354,44,13,3,3,15,22,4,4,0,0,273,3,7,24,19,1,0,2,2,0,6,6,0,0,0,0,0,8,5,1,6,1,5,7,71.4,2,14,5,9,21,29,29,1,524,66,166,247,116,13,524,7,15,46.7,19,4,267,24,1,0,0,7,10,3,15,21,5,0,0,0,68,20,17,54.1,41
10,2021-11-06,15:00:00,11,Sat,Burnley,Away,D,1,1,Chelsea,0.6,2.3,39798,Ben Mee,4-4-2,Andre Marriner,1,5,2,40.0,0.2,0.5,15.9,0,0,0,0.6,0.6,0.13,0.4,0.4,4,1,3,75.0,0,0.8,-0.2,0,0,0,0,12,31,38.7,17,0,100.0,58.8,14,100.0,63.8,23,2,8.7,1,10.3,211,309,68.3,4421,1974,83,111,74.8,87,100,87.0,38,75,50.7,1,0.6,0.6,5,23,6,3,15,309,271,34,6,0,4,10,10,2,2,0,0,211,4,10,8,6,1,0,1,0,0,2,2,0,0,0,0,0,17,9,10,4,3,4,15,26.7,11,20,10,10,15,32,24,0,415,73,153,181,84,8,415,1,3,33.3,7,6,209,15,4,0,0,9,6,4,10,15,9,0,0,0,45,15,23,39.5,30
11,2021-11-20,15:00:00,12,Sat,Burnley,Home,D,3,3,Crystal Palace,1.6,2.3,18028,Ben Mee,4-4-2,Simon Hooper,3,15,9,60.0,0.2,0.33,16.1,1,0,0,1.6,1.6,0.1,1.4,1.4,8,3,5,62.5,0,1.4,-1.6,0,0,0,0,7,16,43.8,15,3,80.0,43.9,5,80.0,49.0,16,0,0.0,1,15.5,240,359,66.9,4385,1967,121,151,80.1,71,99,71.7,39,86,45.3,3,1.2,0.9,9,19,8,3,18,359,312,46,14,1,4,24,20,3,3,0,0,240,1,10,28,16,4,2,1,4,1,6,4,2,0,0,0,0,15,11,5,8,2,8,14,57.1,6,9,4,5,6,21,17,1,452,45,138,221,99,19,452,5,9,55.6,17,2,238,18,2,0,0,14,15,1,24,6,11,0,0,0,56,31,16,66.0,40
